collision_index,severe_or_fatal,fatal,number_of_casualties,vulnerable_casualties,number_of_vehicles,speed_limit,rural,darkness,adverse_weather,wet_or_icy,junction_present,weekend,road_type_label,light_label,weather_label,surface_label,area_label,longitude,latitude
2023010474928,1,0,1,1,1,20,0,1,1,1,0,0,Roundabout,Darkness - lights lit,Other,Wet or damp,Urban,-0.198831,51.4798
2023010474947,0,0,1,1,2,20,0,0,0,1,1,0,Slip road,Daylight,Fine no high winds,Wet or damp,Urban,-0.204901,51.522527
2023010474951,0,0,1,0,2,50,0,1,1,0,0,0,Dual carriageway,Darkness - lights lit,Other,Unknown,Urban,0.031882,51.517054
2023010474962,0,0,1,1,1,30,0,1,1,1,0,0,Single carriageway,Darkness - lights lit,Raining no high winds,Wet or damp,Urban,-0.35431,51.470917
2023010474981,0,0,1,1,1,30,0,0,1,1,0,1,Single carriageway,Daylight,Raining no high winds,Wet or damp,Urban,-0.48456,51.538126
2023010475028,0,0,1,0,2,20,0,0,1,1,1,0,Unknown,Daylight,Other,Wet or damp,Urban,0.03172,51.59014
2023010475047,1,0,1,1,2,30,0,0,0,1,0,0,Roundabout,Daylight,Fine no high winds,Wet or damp,Urban,-0.043118,51.398762
2023010475063,0,0,1,0,2,20,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.064756,51.613317
2023010475068,0,0,1,0,2,20,0,0,0,0,0,0,Unknown,Daylight,Fine no high winds,Dry,Urban,-0.045941,51.629335
2023010475069,1,0,1,0,2,20,0,0,0,1,0,0,Single carriageway,Daylight,Fine no high winds,Wet or damp,Urban,-0.181174,51.416454
2023010475074,0,0,1,0,2,20,0,0,0,0,0,1,Single carriageway,Daylight,Unknown,Unknown,Urban,-0.063677,51.58741
2023010475075,0,0,1,0,2,30,0,0,0,0,1,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.050298,51.680008
2023010475099,0,0,2,2,1,20,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.376215,51.50444
2023010475101,0,0,1,0,2,30,0,1,0,0,0,0,Unknown,Darkness - lighting unknown,Unknown,Unknown,Urban,-0.008418,51.462188
2023010475105,0,0,1,1,2,30,0,0,0,0,0,0,Roundabout,Daylight,Fine no high winds,Dry,Urban,0.061696,51.493566
2023010475109,0,0,6,0,1,30,0,1,0,0,1,0,Dual carriageway,Darkness - lights lit,Fine no high winds,Dry,Urban,-0.417077,51.521094
2023010475113,0,0,1,1,1,20,0,0,0,0,1,0,One way street,Daylight,Fine no high winds,Dry,Urban,-0.175065,51.544817
2023010475114,0,0,1,0,2,30,0,0,0,0,0,1,Unknown,Daylight,Unknown,Unknown,Urban,-0.306379,51.458832
2023010475146,0,0,1,0,2,20,0,0,0,0,0,0,Single carriageway,Daylight,Fine no high winds,Dry,Urban,-0.056148,51.649126
2023010475149,0,0,1,0,2,20,0,0,0,1,1,1,Single carriageway,Daylight,Fine no high winds,Wet or damp,Urban,-0.146829,51.442462
2023010475150,0,0,2,0,4,20,0,1,1,1,0,0,Roundabout,Darkness - lights lit,Raining no high winds,Wet or damp,Urban,0.041632,51.516561
2023010475154,0,0,1,1,2,20,0,1,1,1,0,0,Roundabout,Darkness - lights lit,Raining no high winds,Wet or damp,Urban,-0.003493,51.581194
2023010475156,0,0,1,0,2,30,0,0,0,0,0,0,Slip road,Daylight,Fine no high winds,Dry,Urban,-0.253653,51.558656
2023010475157,0,0,1,1,1,30,0,1,0,1,0,0,Single carriageway,Darkness - lights lit,Fine no high winds,Wet or damp,Urban,-0.057889,51.629372
2023010475160,0,0,1,0,2,20,0,1,1,1,1,0,Single carriageway,Darkness - lights lit,Raining no high winds,Wet or damp,Urban,-0.110449,51.594026
2023010475177,1,0,1,0,2,30,0,1,1,1,0,0,Single carriageway,Darkness - lights lit,Raining no high winds,Wet or damp,Urban,0.069202,51.587992
2023010475196,0,0,3,0,2,20,0,1,0,1,1,0,Single carriageway,Darkness - lights lit,Fine no high winds,Wet or damp,Urban,-0.071742,51.524091
2023010475203,0,0,1,0,2,30,0,1,1,1,1,0,Single carriageway,Darkness - lights lit,Other,Wet or damp,Urban,-0.113781,51.612568
